LAT,LONG
37.77193801004125,-82.22580695513743
37.7719269928791,-82.2256239792508
37.77192302629304,-82.22544101515579
37.77192299140519,-82.22525801132629
37.77193102211476,-82.22507503594892
37.77194602156453,-82.22489195460054
37.77196497019376,-82.22471603057576
37.77199196586677,-82.22453304229433
37.77202600343654,-82.2243580063751
37.77206400121166,-82.22418196594241
37.77210996122574,-82.22400702161585
37.77216298365438,-82.2238389485924
37.77222397837022,-82.22367100673284
37.77228497393718,-82.22350295996975
37.77235796569617,-82.22334304002047
37.77242996317347,-82.2231899747644
37.77250698800223,-82.22303001599563
37.77259098250638,-82.22288498417207
37.77267800356394,-82.222739990243
37.77276603024093,-82.22259501253592
37.77285799795533,-82.22244999474073
37.77294896893021,-82.22230496017612
37.77304101825913,-82.22216004765122
37.77312896201317,-82.22202299668324
37.77322403869717,-82.22187802864579
37.77331499951229,-82.22174102666106
37.77340302499267,-82.22159604651209
37.77349902499658,-82.22145098794613
37.77358597203583,-82.22131296549409
37.77367398603908,-82.22116904217145
37.77376201191846,-82.2210239560108
37.77384600324292,-82.22087097822171
37.77393000360102,-82.22071800023532
37.77400600996503,-82.22056605316236
37.77407799312054,-82.22040600539384
37.77414302734259,-82.22024499431889
37.77420400864328,-82.22008498603238
37.77425801947065,-82.21991005012414
37.77430701191123,-82.21974200771177
37.77434902596455,-82.21956603706958
37.77438700575367,-82.21939104638997
37.77441400403108,-82.21921503802125
37.77443696811072,-82.21903197542416
37.7744480066486,-82.21884904246056
37.77445996885287,-82.2186660083326
37.77446001582346,-82.21848299947692
37.77445200584449,-82.21829996303246
37.77444098804954,-82.21812395813485
37.77442600848543,-82.21794102833439
37.77439903195802,-82.21775799481765
37.77436803091793,-82.21758303434076
37.77432998032597,-82.21740701660845
37.77428403731297,-82.21723202071473
37.77423098022045,-82.21706400087531
37.77417396321518,-82.216896021004
37.77410898157107,-82.21672801548888
37.77403603549493,-82.21657605287005
37.77396401354468,-82.21641501340555
37.77388402710274,-82.21627002848315
37.77379597457774,-82.21612501637709
37.77370498595771,-82.21598100294601
37.77361299184782,-82.21583603162144
37.77351396822623,-82.21570595586456
37.77341803284132,-82.21556904791144
37.77331899842034,-82.21543104315731
37.77321996341702,-82.21530202631915
37.77312102222258,-82.21517195332105
37.7730179630501,-82.2150339884237
37.77291900140875,-82.21490497384572
37.77281997562669,-82.21477500516774
37.77271700032888,-82.21464497221875
37.7726209815605,-82.21450797274431
37.77252203836478,-82.21437800647516
37.77242702492092,-82.2142329784573
37.77233100565038,-82.21409598004816
37.77224295984289,-82.21395900773665
37.77215600253794,-82.21381400788218
37.77207197896452,-82.21366103392501
37.77199196975182,-82.21350896305189
37.77192297007466,-82.2133479804032
37.7718540229456,-82.21318097631314
37.77179299644076,-82.21302001990161
37.77173999573897,-82.21284503364545
37.77169003372944,-82.21267696860086
37.77164802365358,-82.2125020460615
37.77161399878977,-82.21232599844031
37.77158399490324,-82.21214302904424
37.77156103346361,-82.21195996547996
37.77154497599413,-82.21178399066865
37.77153796126442,-82.21160097827389
37.7715339636425,-82.21141801514167
37.77153803272314,-82.21123497435438
37.77153966598818,-82.21119224421054
37.77154502663778,-82.2110519812549
37.77156100905074,-82.21086901845354
37.77158396105284,-82.21069305217334
37.77161396259424,-82.21051001548462
37.7716479795459,-82.21033496182805
37.77168998889642,-82.21015898026614
37.77173601127105,-82.20998402891715
37.77179303704703,-82.20981601173166
37.7718509945655,-82.20964800946798
37.77191498830253,-82.20948803465586
37.77198402111903,-82.20932803701061
37.77205700567875,-82.20916695238947
37.77212897241548,-82.20900700191758
37.77220496384011,-82.20885504607746
37.77228198095112,-82.20870204859482
37.7723620048316,-82.20854201906781
37.77243801574669,-82.20838900455864
37.77251400639202,-82.20823704744014
37.77259404118697,-82.2080839931449
37.77267498769355,-82.20793201139051
37.77275099712806,-82.20777096147876
37.77282296379904,-82.20761893762901
37.77289602804705,-82.20745795544029
37.77296799251275,-82.20729800146255
37.77303298892161,-82.20713803851137
37.77309396116159,-82.20696997570643
37.77315098271843,-82.20680195304317
37.77320497568964,-82.20663495056506
37.77324697960127,-82.20645896309151
37.77328897242261,-82.20628403328155
37.77331896962816,-82.20610796660385
37.77334198611704,-82.20592500791255
37.77336097900726,-82.20574199538085
37.77337301299595,-82.2055589743858
37.7733759739101,-82.20537601529294
37.7733760003083,-82.20519299691509
37.77336504500668,-82.20500896314292
37.7733499639121,-82.20483396631096
37.7733269900877,-82.20465100495358
37.77329598025352,-82.20447499409097
37.77326201470024,-82.20429197092972
37.77322000139496,-82.20411704921888
37.77317001767575,-82.20394898618318
37.77311299097376,-82.20378101845114
37.77305201464672,-82.20361298694043
37.77298399740485,-82.20345298034459
37.77291104473227,-82.20329997477508
37.77283496214863,-82.20314797681998
37.77274698439819,-82.20299494929199
37.77265900641573,-82.20285006086689
37.77256398065462,-82.20271297643296
37.77246903658774,-82.20257600994249
37.77236899110125,-82.20244604185645
37.77227002615233,-82.20231598698196
37.77216703521539,-82.20218702993232
37.77206396154882,-82.20204897983697
37.77196097297376,-82.20192699955938
37.77185798314977,-82.20179698558645
37.77175499161315,-82.20166802997285
37.77165200148752,-82.20153801671998
37.77155296178065,-82.20140795149169
37.77144601011544,-82.2012790375168
37.77134303099113,-82.20115695485187
37.77124003920364,-82.20102704765156
37.77114099878345,-82.20089699545106
37.77103799697932,-82.20076804218267
37.77093098259893,-82.20063796637216
37.7708279912735,-82.20050795599178
37.77072903223138,-82.20037801116885
37.77062595877861,-82.20025603406378
37.77052304957473,-82.20012697945066
37.77041602415316,-82.19999700993895
37.77031304130867,-82.19986700149903
37.77027535348888,-82.19981792775634
37.77021397953996,-82.19973801014795
37.770110996394,-82.199608002421
37.77000800514578,-82.19948602874392
37.76990098926938,-82.19935595658816
37.76979799645059,-82.19922594979062
37.76969902621718,-82.19909696167976
37.76959603071961,-82.19895902641997
37.76949697713072,-82.19883003767434
37.76939800809328,-82.19869998102332
37.76929903591334,-82.19856296054431
37.76920300762151,-82.19842503459795
37.76911199954491,-82.19828803874564
37.76902401668691,-82.1981430467105
37.76893603458886,-82.19799796202273
37.76885199013363,-82.1978450005214
37.76877196916909,-82.19769296460566
37.76869597179274,-82.19754002894175
37.76862300003083,-82.19737995742338
37.76855899579332,-82.19721199715167
37.7684970054258,-82.19705199865658
37.76843602841036,-82.19688398311344
37.7683830155929,-82.19671599157209
37.76833301812814,-82.1965409569378
37.76828797848373,-82.19637298970575
37.76824997588341,-82.19619001049936
37.76821097009994,-82.19601400259671
37.76818102624618,-82.19583897790092
37.76815401483511,-82.19565597857151
37.76813096493656,-82.19548000717333
37.7681120005754,-82.19529702137399
37.76809699561328,-82.19511399475955
37.76808903205619,-82.1949309769
37.76808199257307,-82.19475600755828
37.76808200051848,-82.19456497976888
37.76808503954599,-82.19438900998736
37.7680930222126,-82.19420603942301
37.76810797364525,-82.19402295998518
37.76812400324206,-82.19384001406655
37.76814701083337,-82.19365695934894
37.7681729637348,-82.19348104376729
37.76820804254901,-82.19329797354176
37.76824195894471,-82.19312303435404
37.76828402568488,-82.19294705171579
37.76833002374711,-82.19277198073536
37.76837896719844,-82.19260404877532
37.76843303395008,-82.19243597797465
37.76848996101238,-82.19226795285707
37.76855500768495,-82.19210101118686
37.76861596987517,-82.19194003762848
37.76867701850528,-82.19180437099105
37.76868799752797,-82.19177997386528
37.76876102971507,-82.19162003054826
37.76884096009623,-82.19146696405278
37.76892499508531,-82.19131502107039
37.76901196862072,-82.19116999598154
37.76910004006339,-82.19102498816528
37.76919197768542,-82.19088004201629
37.76928299677037,-82.19074195189812
37.76938198686081,-82.19060504725353
37.76947796378894,-82.19047496507086
37.76957702845549,-82.1903379562731
37.76967600886228,-82.19020105039759
37.76977501200196,-82.19007101568873
37.76987499896979,-82.18993402059061
37.76996996626182,-82.18979600294874
37.77006903210739,-82.18966702619601
37.77016802349244,-82.1895289560633
37.77026398556824,-82.18939199967673
37.77036298784086,-82.18926196285608
37.77046196808886,-82.18912494946991
37.77056095979197,-82.18899501641899
37.77066003201416,-82.18885800378786
37.77076003029306,-82.188727981516
37.77085498565807,-82.18859100689508
37.77095002391649,-82.18845403325214
37.77104599544673,-82.18831601618264
37.77114103134864,-82.18817100785181
37.77122901820604,-82.18803402494984
37.77131700077875,-82.18788097371979
37.77140001830369,-82.18773703933297
37.77148103262154,-82.18758398057375
37.77155700390209,-82.18742396948939
37.77162903715941,-82.18727098734561
37.77169804014489,-82.18711096883867
37.77176703368965,-82.18695094988263
37.77183200877588,-82.18678304164621
37.77189597179684,-82.18662304632997
37.77195699807147,-82.1864549697658
37.77201801371241,-82.186287009021
37.77208299110607,-82.1861270290798
37.77214401668519,-82.18595895166959
37.77220898441379,-82.18579897101336
37.77227000836316,-82.18563100928708
37.77233103547484,-82.18547096514587
37.77239600031379,-82.18530294952379
37.77245702368499,-82.18513497532692
37.77251804908228,-82.18497503498497
37.77258301310944,-82.18480703011596
37.77264797701817,-82.18463901332314
37.7727090028058,-82.18447896752377
37.77277396625485,-82.1843109501491
37.7728390148341,-82.18415096797247
37.77290003659103,-82.18398299179198
37.77296802926899,-82.18382296298711
37.77303703723442,-82.18366198504727
37.77310896978337,-82.18350200683443
37.7731860176278,-82.18335003938029
37.77326996996652,-82.18319701896577
37.77335399832311,-82.18305203360882
37.77344500706774,-82.18291498406886
37.77354398957372,-82.18277701481233
37.77364699851502,-82.18264796907135
37.77375001665308,-82.18251799296344
37.77386101194564,-82.18239595688775
37.77397200989627,-82.18228100133751
37.77408603405274,-82.1821670470537
37.7742040031787,-82.18206002682038
37.77432298724629,-82.18195302241058
37.77444499216434,-82.18185399542253
37.77456297024344,-82.1817469743286
37.77468497394515,-82.18164805131492
37.7748030347755,-82.18154104249993
37.77492101612763,-82.18144195017479
37.77504301707761,-82.18133499177543
37.77516200302155,-82.18123601944109
37.77528400484003,-82.18112895573333
37.77539802121901,-82.18102303199748
37.77551700437774,-82.18091602422982
37.77563102863422,-82.18080100744579
37.77574202220823,-82.18067896573726
37.77584797889941,-82.18056498266972
37.77595502727489,-82.18043506396236
37.7760509802272,-82.18029796880423
37.77614197547497,-82.18016102701847
37.77622600684096,-82.18000799820177
37.77630600450414,-82.17985500957043
37.77638203935355,-82.17969498119898
37.77645103123611,-82.17953504987578
37.77651599149157,-82.17937494955171
37.77657298220868,-82.17920701336422
37.77663398786017,-82.17903902441626
37.77668804384486,-82.17887102946494
37.77673302769722,-82.17870300648076
37.77678302824424,-82.17852797019917
37.77682104009135,-82.17835199920405
37.77686299249022,-82.17817695100483
37.77690100381867,-82.17800097962754
37.77694303782055,-82.17782602535142
37.77698096651162,-82.17764995926913
37.77701997334326,-82.17747495658095
37.77705798351819,-82.1772989960719
37.77709598941833,-82.1771160471859
37.77713004012379,-82.17694097698218
37.77716797580459,-82.17676500312307
37.77720597552612,-82.1765899835532
37.77724800867536,-82.17641398125038
37.77728702291812,-82.17623897738424
37.77732502175051,-82.17606396887092
37.77736302995614,-82.17588799523864
37.77740102838866,-82.17571297472792
37.77743501167669,-82.17553705326297
37.77747300959318,-82.17536203239
37.77751201925376,-82.17517900433367
37.77755396738569,-82.17500298751439
37.77758802316676,-82.17482801996104
37.7776260295454,-82.17465204502695
37.77766403527261,-82.17447703498996
37.77770195912679,-82.17430095373729
37.77774003723201,-82.17412603750259
37.77777896626146,-82.17394998341113
37.77781696184493,-82.17377496085678
37.77785496221299,-82.17359201978661
37.7778929667647,-82.17341604354142
37.77793096144742,-82.17324103205127
37.7779689665221,-82.17306495080102
37.77800797480103,-82.17289004798523
37.7780459792409,-82.17271397798552
37.77808397300736,-82.17253895412382
37.77812197588688,-82.17236298838378
37.77815996913735,-82.17218796415042
37.77819796706631,-82.17200502136174
37.77823596927221,-82.17182904343261
37.77827496754862,-82.17165403451483
37.77831297016051,-82.17147796320367
37.77835499458182,-82.17130300166994
37.7783929956346,-82.17112703460936
37.77843098706821,-82.17095200905936
37.77845337468125,-82.1708360240244
37.77846496435727,-82.17077597816474
37.77850303405258,-82.17059302338598
37.77853800726679,-82.17041794970208
37.77856795948053,-82.17024195949001
37.77859100358204,-82.17005898823825
37.77861799798072,-82.16987596285571
37.77863299727817,-82.16970100400484
37.77864798390051,-82.16951799847807
37.77865997137836,-82.16933400377697
37.77866002493368,-82.16915098380703
37.77865596164266,-82.16896800364572
37.77864804091678,-82.16878496275861
37.77863299409746,-82.16860201901054
37.77861400094481,-82.16842704798273
37.7785909810009,-82.16824303704442
37.7785609961613,-82.16806799787317
37.77852596831711,-82.16788494937666
37.77848801855873,-82.16770894799527
37.77844200484149,-82.16754200584433
37.77839297932565,-82.16736603993618
37.77833598432689,-82.16719798367926
37.77827503861769,-82.16702997021109
37.77820998881407,-82.16687003187683
37.77814099858566,-82.16671003188392
37.77806898146807,-82.16654998461587
37.77798800666525,-82.16639699440942
37.7779119683518,-82.16624502393931
37.77783198984039,-82.16609203841411
37.77775202127182,-82.16593896035418
37.77767204110957,-82.16578703357476
37.77759198354123,-82.16564197781216
37.77750797981749,-82.16548904666998
37.77742800009033,-82.16533701623484
37.77734802958831,-82.16518403281336
37.77726402628444,-82.16503099805226
37.77718396671862,-82.16488604852125
37.77710298025868,-82.16473401523142
37.77701998227867,-82.16458098563177
37.77693899449264,-82.16442904601058
37.77685499383917,-82.16428404757595
37.77677501373003,-82.16413096167484
37.7766910079019,-82.16397897572132
37.77661102623477,-82.16382600673779
37.77653097065608,-82.16367302529811
37.77645099332916,-82.16352798693741
37.77636697746869,-82.16337600217449
37.77628700433497,-82.16322302301626
37.77620702147088,-82.16307100910751
37.77612703870044,-82.16291803045716
37.77604697249569,-82.16276600427248
37.77597001690539,-82.16261298067499
37.77590202653913,-82.16245300512234
37.77583303134389,-82.16229195604301
37.77576797492592,-82.16213202701144
37.77570703102883,-82.16196402352705
37.77565395905498,-82.16179698068611
37.77560802628895,-82.16162096889583
37.77556603329791,-82.16144597240077
37.77552799079655,-82.16126996819402
37.77550100897609,-82.16108695152131
37.775477970864,-82.16091204271956
37.77546300512667,-82.16072805145936
37.77545498840043,-82.16054501770169
37.77545201072472,-82.16036195810379
37.77545498460866,-82.16017899153542
37.77546702092148,-82.15999605029263
37.77548200649407,-82.15982099184316
37.77550496171331,-82.15963696529907
37.77553202189041,-82.1594540492098
37.7755659727232,-82.15927896110779
37.77560001458185,-82.15910303710022
37.77564202168249,-82.15892796980462
37.7756840285593,-82.1587519604942
37.77572997535947,-82.15857695428716
37.77577602343782,-82.15840100762969
37.77582197380242,-82.15823403551711
37.77587103073873,-82.15805801909218
37.77591697640663,-82.15788302361632
37.77596302871836,-82.15771499436234
37.77600898336293,-82.15753903352332
37.77605802979568,-82.15736398109451
37.77610398909981,-82.1571959497436
37.7761500156389,-82.15702104745444
37.77619597017305,-82.15684499271367
37.77624099140802,-82.15666996967461
37.77629098222927,-82.1565020002835
37.77633701801965,-82.1563260507934
37.77638197004531,-82.15615800246802
37.77643202961088,-82.15598295238168
37.77648200588077,-82.15580695893898
37.7765270390755,-82.15563996932529
37.77658096969295,-82.15547195526375
37.77663799618292,-82.15529596620097
37.77669503110663,-82.15513603451757
37.77675996246272,-82.15496798157849
37.77682900421255,-82.15480802688009
37.77690502004734,-82.15465495919615
37.77698497488253,-82.15450299893929
37.77704272329986,-82.1544078974725
37.77707300102443,-82.15435803573982
37.77716397164798,-82.15421301333532
37.77725997656984,-82.1540759988365
37.77735901351968,-82.15394600765931
37.77746603870271,-82.15382396567234
37.77757598893879,-82.15370196880031
37.7776869687353,-82.15358697576748
37.77780499457868,-82.15348096377498
37.77792698464657,-82.1533810361731
37.77805300425991,-82.15328994975002
37.7781829777755,-82.15320600571816
37.77831295656667,-82.15313000320819
37.77844597688591,-82.15306101270032
37.7785839578877,-82.15300002914054
37.77872102153645,-82.15294601940543
37.7788620253944,-82.15289301253172
37.77900296529942,-82.15285502761674
37.77914803655655,-82.15282397878913
37.77928898099519,-82.15279401690947
37.77943396884695,-82.15277903630614
37.7795789762735,-82.15276299781561
37.77972397779001,-82.15275605222365
37.77986898042691,-82.15274804848514
37.78001399228795,-82.15274004486601
37.78015900961557,-82.15273997160651
37.78030401111834,-82.15273302594466
37.78044902296907,-82.15272502227127
37.7805940402867,-82.15272494900405
37.78073903255154,-82.15271800315082
37.78088396578947,-82.15271803323158
37.78102897762665,-82.15271002949572
37.78117398946027,-82.15270202573593
37.78131898284889,-82.15269496354884
37.78146398920405,-82.15267902921988
37.78160897245078,-82.15265696639926
37.78175403883991,-82.15263395127424
37.78189800541861,-82.15259599990684
37.78203996135862,-82.15255697062689
37.78217701888831,-82.15251205097351
37.78231399376974,-82.15245104788029
37.78245196623311,-82.15238995540339
37.78258498050396,-82.15231304088523
37.78271899235613,-82.15223697883087
37.78284501568954,-82.1521529665533
37.7829670044663,-82.15205399532483
37.78308898404869,-82.15195501200405
37.78320298531036,-82.15184797390319
37.78331799599094,-82.15173302050589
37.78342802721131,-82.15161101237264
37.78353899030499,-82.15148901833987
37.78364197942322,-82.15136701651438
37.7837489928242,-82.15124496049727
37.78385197623816,-82.15111501558096
37.78395799177387,-82.15099304804035
37.78406104044839,-82.15086395231407
37.78416402802993,-82.15074204177958
37.78427096137555,-82.15061205203389
37.78437403277508,-82.15049003745106
37.7844810395588,-82.15036005974621
37.78458402765592,-82.1502380431814
37.78468701101297,-82.1501079907638
37.78479400819464,-82.14997895374542
37.78489699488733,-82.14985704078092
37.78499997783599,-82.14972698728627
37.7851069885673,-82.14960503131987
37.78520997124581,-82.14947497710772
37.78531597123799,-82.14934496927091
37.78541895820127,-82.14922296155396
37.78552201319936,-82.14909396561642
37.78562499900317,-82.14897205022977
37.78573200529475,-82.14884195187632
37.78583498613485,-82.14871200015442
37.78593797257518,-82.14858997907992
37.78604497743699,-82.14845998427197
37.78615199601008,-82.14833803653558
37.78625495779038,-82.14820903666779
37.78636197724448,-82.14808697195313
37.78646504032507,-82.1479570193658
37.7865719672489,-82.14783495251562
37.78667402424152,-82.14770498365344
37.78677700386367,-82.14757502870485
37.78687997406028,-82.147446026835
37.78698303747321,-82.14731596780439
37.78707903352439,-82.14717904264536
37.78717402478985,-82.14704103172275
37.78726599253822,-82.14689599623973
37.78735400964219,-82.14675100400369
37.78743403767847,-82.14659901514177
37.78750996847863,-82.14644600905497
37.78757899892643,-82.14628603484017
37.78764298505179,-82.14611803967688
37.78770100985211,-82.14594995215442
37.78775400328799,-82.14578199599886
37.78780001425787,-82.14560696589788
37.7878379764997,-82.14543200902341
37.78786796568427,-82.14525598693663
37.7878909807819,-82.14507297257609
37.78790996196393,-82.14489001214784
37.78792197493571,-82.14470704878326
37.78792603837729,-82.14453104493465
37.7879220202495,-82.14434804354845
37.78791397856078,-82.14416498013455
37.78789897686969,-82.14398201877535
37.78787599191728,-82.14379903908542
37.78784899872759,-82.14362297525888
37.78781503618793,-82.1434479787069
37.7877770348987,-82.14326497733408
37.78773896551756,-82.14308896424774
37.78769301038518,-82.14292095868042
37.7876430059974,-82.14274602973596
37.78759798225354,-82.14257805056637
37.7875520119975,-82.14240296323027
37.78750596654477,-82.14222703765169
37.78745699259168,-82.14205899830171
37.78740698803047,-82.14188395419174
37.78736103103997,-82.14171596171109
37.78731203988204,-82.14154104993746
37.78726196995432,-82.14136505191928
37.78721601322586,-82.14119695542522
37.78716702128499,-82.14102204431885
37.78711703976442,-82.14085399102883
37.78707099308863,-82.14067795111687
37.78702199741871,-82.14051097167334
37.786975949097,-82.14033504846171
37.78692596669286,-82.14016698441807
37.78687999167308,-82.13999201635394
37.78683494951031,-82.13981599296064
37.78678496522888,-82.13964804584283
37.78673899043871,-82.13947297376934
37.78669396195544,-82.13930499852715
37.78664403628592,-82.13912995925675
37.78659396796088,-82.13896201173675
37.78654498287649,-82.13878604541431
37.78649498899841,-82.13861798319967
37.78644902087031,-82.13844301720121
37.78640001655878,-82.13826800484269
37.7863539806214,-82.1381000040062
37.78630801270445,-82.13792398042152
37.78625902227517,-82.13775605099192
37.78620902044521,-82.13758101260676
37.7861629686914,-82.13740498839695
37.78611801117189,-82.13723795872609
37.78607598218544,-82.13706199658448
37.78603697042562,-82.13688703444075
37.78600299884359,-82.1367109751657
37.78597296071345,-82.13652799893683
37.78594602370974,-82.13634497731218
37.78592699200873,-82.13616904258443
37.78591499626425,-82.1359860289836
37.78590803035512,-82.13580298776785
37.78590803210492,-82.13561994855637
37.78591500050594,-82.13543701594249
37.78592700549346,-82.13526197498464
37.78595001411815,-82.13507802009444
37.78597603174892,-82.13489496002003
37.78600700093849,-82.13471999950075
37.78604504017058,-82.13454399566557
37.78609103461467,-82.13436895054538
37.78614401162697,-82.1342009893107
37.78620101259023,-82.13403299629999
37.78626296972966,-82.13386496247307
37.78633097754012,-82.13370495178005
37.78640696465096,-82.13355299366719
37.78648799175954,-82.13339996095348
37.78657204548256,-82.13324696250024
37.78666298045532,-82.1331019997875
37.78675501091693,-82.13296498446446
37.78684603782854,-82.13282002245427
37.78694203341674,-82.13269004442586
37.78704103135858,-82.13255302976495
37.78714003826133,-82.13241602650596
37.7872389688419,-82.13228598756987
37.78733796632639,-82.13214897181959
37.78743395534693,-82.13201095621599
37.78753296760392,-82.13188197573123
37.78763197379037,-82.13174400544248
37.78772702941154,-82.13160703279574
37.78782695812885,-82.13147002944677
37.78792597063132,-82.13134000093584
37.7880249923336,-82.13120996059067
37.78812398759506,-82.13107304659587
37.78822298370621,-82.13093602758676
37.78831897727131,-82.13080604470072
37.78841798230788,-82.13066902511453
37.78851698811555,-82.13053094690642
37.78861599868441,-82.1304019741868
37.78871198571194,-82.13026395393531
37.78881097990307,-82.13012703740574
37.78890999107469,-82.12999699374575
37.7890049616682,-82.12986001522634
37.78910396563354,-82.12972299310597
37.78919600129748,-82.12958502721283
37.78928803098267,-82.12943996691776
37.78937502013938,-82.12929503887416
37.78945898342503,-82.12914995977607
37.78954302162111,-82.12899800845605
37.7896190129409,-82.12884498074106
37.78969196004378,-82.12868504498331
37.78976096679778,-82.12852503734639
37.78982501803897,-82.12836495404591
37.78988596043617,-82.12819699650467
37.78994396806296,-82.12802900569588
37.78999701926311,-82.12786103231365
37.79004702725941,-82.12768603468702
37.7900889974172,-82.12750997267513
37.79013104035006,-82.12733495823105
37.79017300593318,-82.12716703646721
37.7902110178771,-82.12698402900436
37.79024903651906,-82.12680801085004
37.79028696184274,-82.12663303776165
37.79032103971578,-82.12645695941049
37.79035896452312,-82.1262819859605
37.79039396365119,-82.12610602592231
37.79043198122008,-82.12593094885747
37.79046596477589,-82.12575497306614
37.79050397454722,-82.12557196410522
37.79053896351603,-82.12539695685685
37.79057303867005,-82.12522097031969
37.79061096154832,-82.12504600722822
37.7906489774338,-82.12486997543557
37.79068799789894,-82.12469502861993
37.79072601326516,-82.12451899645231
37.79076401816106,-82.12434403387539
37.79081000678913,-82.12416801748923
37.7908247817776,-82.12411768558368
37.79085901904187,-82.12400104808655
37.79090904069245,-82.1238249876823
37.79096602722306,-82.12365696399891
37.79102696288766,-82.1234890114886
37.79109201221203,-82.12332904084445
37.79116403027726,-82.12316896608336
37.79124496945965,-82.12301600391247
37.79132496735552,-82.12286398080391
37.79141203262532,-82.12271893752917
37.79150396064016,-82.12257397912371
37.79159498153685,-82.12243703121682
37.79169095943652,-82.12229899497841
37.79178600432276,-82.12216200258871
37.79188197183007,-82.1220250238031
37.79198097415356,-82.12189497545167
37.79207601858209,-82.12175798200622
37.79217502241291,-82.12161998974962
37.7922740077812,-82.12148295050186
37.79237402369072,-82.12135300910674
37.79246897522764,-82.12121601284318
37.79256797832947,-82.12107803075774
37.79266696967707,-82.12094902648572
37.7927669784114,-82.12081104724223
37.79286202921871,-82.12068198274385
